anio,nui,nm_unidad,rg,trim,mes,cd_recurso,nm_recurso,nm_grupo,cd_linea,nm_linea,tipo_mp,mp_sin_elaborar,mp_semi_elaborada,mp_total,produccion,clase_industria
2024,15219,PLANTA,8,1,1,234,JUREL,PECES,L9,HARINA,1,9050.913,0,9050.913,2189.119,ANIMAL
2021,90158,PLANTA,1,2,6,205,ANCHOVETA,PECES,L9,HARINA,1,10600.946,0,10600.946,2188.357,ANIMAL
2012,10951,PLANTA,8,4,11,276,SARDINA COMUN,PECES,L9,HARINA,1,10885.0,0,10885.0,2185.0,ANIMAL
2019,13476,PLANTA,8,1,1,234,JUREL,PECES,L9,HARINA,1,8860.960000000001,0,8860.960000000001,2177.5899999999997,ANIMAL
2016,90073,PLANTA,8,2,4,234,JUREL,PECES,L8,CONSERVA,1,2177.0,0,2177.0,2177.0,HUMANO
2014,15219,PLANTA,8,1,3,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,2174.97787,ANIMAL
2015,90204,PLANTA,15,2,6,205,ANCHOVETA,PECES,L9,HARINA,1,9575.048,0,9575.048,2168.921,ANIMAL
2015,90071,PLANTA,8,3,7,234,JUREL,PECES,L8,CONSERVA,1,2160.4445080000005,0,2160.4445080000005,2164.0309999999995,HUMANO
2016,90204,PLANTA,15,4,11,205,ANCHOVETA,PECES,L9,HARINA,1,9193.0,0,9193.0,2164.0,ANIMAL
2017,10973,PLANTA,8,2,5,234,JUREL,PECES,L9,HARINA,1,8881.0,0,8881.0,2161.0,ANIMAL
2014,10951,PLANTA,8,1,2,234,JUREL,PECES,L3,CONGELADO,1,2168.0693090000004,0,2168.0693090000004,2154.6000000000004,HUMANO
2012,90157,PLANTA,1,1,3,205,ANCHOVETA,PECES,L9,HARINA,1,9782.0,0,9782.0,2153.0,ANIMAL
2013,15219,PLANTA,8,2,5,234,JUREL,PECES,L3,CONGELADO,1,2149.5172,0,2149.5172,2149.5,HUMANO
2021,90073,PLANTA,8,1,3,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,2148.9989999999993,ANIMAL
2017,10951,PLANTA,8,2,4,234,JUREL,PECES,L3,CONGELADO,1,2146.0,0,2146.0,2146.0,HUMANO
2018,90158,PLANTA,1,2,6,205,ANCHOVETA,PECES,L9,HARINA,1,10350.858999999999,0,10350.858999999999,2145.6929999999998,ANIMAL
2018,10951,PLANTA,8,2,6,234,JUREL,PECES,L3,CONGELADO,1,2140.2149999999997,0,2140.2149999999997,2140.2149999999997,HUMANO
2024,28064,PLANTA,3,4,12,234,JUREL,PECES,L9,HARINA,1,9487.829,0,9487.829,2138.266,ANIMAL
2018,4145,PLANTA,13,2,4,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,2138.1589999999997,ANIMAL
2018,90073,PLANTA,8,1,3,276,SARDINA COMUN,PECES,L9,HARINA,1,11113.916,0,11113.916,2134.378,ANIMAL
2012,14815,PLANTA,8,4,11,276,SARDINA COMUN,PECES,L9,HARINA,1,12662.0,0,12662.0,2133.0,ANIMAL
2016,90204,PLANTA,15,2,5,205,ANCHOVETA,PECES,L9,HARINA,1,9815.0,0,9815.0,2132.0,ANIMAL
2017,18478,PLANTA,1,2,5,205,ANCHOVETA,PECES,L9,HARINA,1,8638.0,0,8638.0,2132.0,ANIMAL
2018,90071,PLANTA,8,4,12,234,JUREL,PECES,L8,CONSERVA,1,2213.27127,0,2213.27127,2131.584,HUMANO
2017,15219,PLANTA,8,1,3,276,SARDINA COMUN,PECES,L9,HARINA,1,10325.0,0,10325.0,2131.0,ANIMAL
2022,15232,PLANTA,2,4,10,205,ANCHOVETA,PECES,L9,HARINA,1,9502.955,0,9502.955,2128.316,ANIMAL
2018,90073,PLANTA,8,1,3,234,JUREL,PECES,L2,FRESCO ENFRIADO,1,2125.8990000000003,0,2125.8990000000003,2125.911,HUMANO
2020,4154,PLANTA,8,2,5,234,JUREL,PECES,L3,CONGELADO,1,2435.03,0,2435.03,2122.94,HUMANO
2014,2989,PLANTA,8,1,3,234,JUREL,PECES,L3,CONGELADO,1,2186.672092,0,2186.672092,2117.183,HUMANO
2023,15232,PLANTA,2,1,1,234,JUREL,PECES,L9,HARINA,1,8835.896,0,8835.896,2107.815,ANIMAL
2012,90073,PLANTA,8,2,4,276,SARDINA COMUN,PECES,L9,HARINA,1,11747.0,0,11747.0,2105.0,ANIMAL
2013,90157,PLANTA,1,2,5,205,ANCHOVETA,PECES,L9,HARINA,1,9140.552000000001,0,9140.552000000001,2102.70465,ANIMAL
2023,15232,PLANTA,2,2,6,234,JUREL,PECES,L9,HARINA,1,8807.732,0,8807.732,2099.519,ANIMAL
2022,90158,PLANTA,1,1,3,205,ANCHOVETA,PECES,L9,HARINA,1,9126.703,0,9126.703,2097.848,ANIMAL
2020,14815,PLANTA,8,2,4,276,SARDINA COMUN,PECES,L9,HARINA,1,10510.261000000002,0,10510.261000000002,2091.749,ANIMAL
2023,17003,PLANTA,8,1,3,276,SARDINA COMUN,PECES,L9,HARINA,1,12741.661,0,12741.661,2091.275,ANIMAL
2024,92074,PLANTA,8,2,4,234,JUREL,PECES,L9,HARINA,1,7784.587,0,7784.587,2089.675,ANIMAL
2022,15219,PLANTA,8,1,3,276,SARDINA COMUN,PECES,L9,HARINA,1,9564.693,0,9564.693,2088.237,ANIMAL
2022,15232,PLANTA,2,1,3,205,ANCHOVETA,PECES,L9,HARINA,1,9471.462,0,9471.462,2087.722,ANIMAL
2015,13476,PLANTA,8,2,4,276,SARDINA COMUN,PECES,L9,HARINA,1,11743.046999999999,0,11743.046999999999,2086.389,ANIMAL
2019,10973,PLANTA,8,4,12,276,SARDINA COMUN,PECES,L9,HARINA,1,7057.510000000001,0,7057.510000000001,2085.6780000000003,ANIMAL
2016,18478,PLANTA,1,2,5,205,ANCHOVETA,PECES,L9,HARINA,1,9546.0,0,9546.0,2085.0,ANIMAL
2014,14815,PLANTA,8,2,5,276,SARDINA COMUN,PECES,L9,HARINA,1,10680.116000000002,0,10680.116000000002,2083.67232,ANIMAL
2014,10951,PLANTA,8,1,3,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,2082.2409,ANIMAL
2017,90158,PLANTA,1,4,11,205,ANCHOVETA,PECES,L9,HARINA,1,9860.0,0,9860.0,2080.0,ANIMAL
2023,14815,PLANTA,8,2,5,234,JUREL,PECES,L3,CONGELADO,1,2221.744,0,2221.744,2078.63,HUMANO
2017,90073,PLANTA,8,1,3,234,JUREL,PECES,L2,FRESCO ENFRIADO,1,2078.0,0,2078.0,2078.0,HUMANO
2018,90073,PLANTA,8,2,5,234,JUREL,PECES,L8,CONSERVA,1,2077.531,0,2077.531,2077.3289999999997,HUMANO
2021,90158,PLANTA,1,2,4,234,JUREL,PECES,L9,HARINA,1,9388.696,0,9388.696,2076.674,ANIMAL
2023,14815,PLANTA,8,2,4,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,2074.652,ANIMAL
2019,4154,PLANTA,8,2,6,234,JUREL,PECES,L3,CONGELADO,1,2613.9400000000005,0,2613.9400000000005,2074.4100000000003,HUMANO
2018,15232,PLANTA,2,3,8,205,ANCHOVETA,PECES,L9,HARINA,1,9192.69,0,9192.69,2070.4,ANIMAL
2014,90073,PLANTA,8,2,4,234,JUREL,PECES,L8,CONSERVA,1,5298.039000000001,0,5298.039000000001,2066.7810000000004,HUMANO
2024,4154,PLANTA,8,2,6,234,JUREL,PECES,L3,CONGELADO,1,2329.64,0,2329.64,2063.66,HUMANO
2023,14815,PLANTA,8,1,3,234,JUREL,PECES,L3,CONGELADO,1,2126.513,0,2126.513,2061.0,HUMANO
2021,90073,PLANTA,8,2,5,234,JUREL,PECES,L8,CONSERVA,1,5198.817,0,5198.817,2057.8820000000005,HUMANO
2018,13476,PLANTA,8,2,4,276,SARDINA COMUN,PECES,L9,HARINA,1,11780.778000000002,0,11780.778000000002,2056.4060000000004,ANIMAL
2024,92074,PLANTA,8,1,1,234,JUREL,PECES,L9,HARINA,1,9134.312,0,9134.312,2052.786,ANIMAL
2013,2989,PLANTA,8,2,5,234,JUREL,PECES,L3,CONGELADO,1,2088.271,0,2088.271,2051.551,HUMANO
2013,90158,PLANTA,1,2,5,205,ANCHOVETA,PECES,L9,HARINA,1,9103.544,0,9103.544,2051.1254,ANIMAL
2013,15219,PLANTA,8,4,12,234,JUREL,PECES,L3,CONGELADO,1,2089.4911279999997,0,2089.4911279999997,2050.92,HUMANO
2012,14815,PLANTA,8,3,7,276,SARDINA COMUN,PECES,L9,HARINA,1,10355.0,0,10355.0,2049.0,ANIMAL
2015,14815,PLANTA,8,2,5,276,SARDINA COMUN,PECES,L9,HARINA,1,9638.721,0,9638.721,2048.6439999999993,ANIMAL
2021,90073,PLANTA,8,2,6,234,JUREL,PECES,L8,CONSERVA,1,5241.144,0,5241.144,2046.8820000000003,HUMANO
2017,14815,PLANTA,8,1,3,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,2040.0,ANIMAL
2021,18478,PLANTA,1,3,7,205,ANCHOVETA,PECES,L9,HARINA,1,10676.6,0,10676.6,2039.6360000000002,ANIMAL
2017,90071,PLANTA,8,1,3,234,JUREL,PECES,L8,CONSERVA,1,2039.0,0,2039.0,2039.0,HUMANO
2018,15232,PLANTA,2,4,10,205,ANCHOVETA,PECES,L9,HARINA,2,0.0,0,0.0,2033.5760000000005,ANIMAL
2020,14837,PLANTA,14,4,12,276,SARDINA COMUN,PECES,L9,HARINA,1,9220.43,0,9220.43,2032.543,ANIMAL
2015,14815,PLANTA,8,1,3,276,SARDINA COMUN,PECES,L9,HARINA,1,10027.798999999997,0,10027.798999999997,2027.1130000000003,ANIMAL
2021,90158,PLANTA,1,4,12,205,ANCHOVETA,PECES,L9,HARINA,1,8961.459000000003,0,8961.459000000003,2025.405,ANIMAL
2021,13476,PLANTA,8,1,3,205,ANCHOVETA,PECES,L9,HARINA,1,9286.429999999998,0,9286.429999999998,2024.3340000000003,ANIMAL
2018,10951,PLANTA,8,1,3,234,JUREL,PECES,L3,CONGELADO,1,2023.59,0,2023.59,2023.59,HUMANO
2022,4154,PLANTA,8,1,2,234,JUREL,PECES,L3,CONGELADO,1,2244.11,0,2244.11,2022.175,HUMANO
2014,90205,PLANTA,15,2,4,205,ANCHOVETA,PECES,L9,HARINA,1,9006.362,0,9006.362,2021.8666500000002,ANIMAL
2015,4366,PLANTA,8,4,12,234,JUREL,PECES,L3,CONGELADO,1,2063.67,0,2063.67,2016.7199999999998,HUMANO
2012,90099,PLANTA,8,4,11,276,SARDINA COMUN,PECES,L9,HARINA,1,10702.0,0,10702.0,2015.0,ANIMAL
2020,28064,PLANTA,3,2,6,205,ANCHOVETA,PECES,L9,HARINA,1,3550.315,0,3550.315,2010.001,ANIMAL
2018,90157,PLANTA,1,4,12,205,ANCHOVETA,PECES,L9,HARINA,2,0.0,0,0.0,2009.0140000000001,ANIMAL
2016,13476,PLANTA,8,1,1,234,JUREL,PECES,L9,HARINA,1,8140.0,0,8140.0,2006.0,ANIMAL
2013,90158,PLANTA,1,3,7,205,ANCHOVETA,PECES,L9,HARINA,1,8895.514,0,8895.514,2004.4654300000002,ANIMAL
2014,90073,PLANTA,8,1,3,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,2003.243,ANIMAL
2016,90204,PLANTA,15,3,9,205,ANCHOVETA,PECES,L9,HARINA,1,8938.0,0,8938.0,2003.0,ANIMAL
2024,14815,PLANTA,8,4,11,234,JUREL,PECES,L9,HARINA,1,8974.519,0,8974.519,2002.572,ANIMAL
2023,10973,PLANTA,8,2,5,276,SARDINA COMUN,PECES,L9,HARINA,1,9349.205,0,9349.205,2002.235,ANIMAL
2020,14837,PLANTA,14,4,11,276,SARDINA COMUN,PECES,L9,HARINA,1,8946.574,0,8946.574,1998.843,ANIMAL
2019,14815,PLANTA,8,2,4,205,ANCHOVETA,PECES,L9,HARINA,1,10428.400000000003,0,10428.400000000003,1998.0499999999993,ANIMAL
2015,15219,PLANTA,8,3,8,234,JUREL,PECES,L9,HARINA,1,8622.388,0,8622.388,1995.672,ANIMAL
2018,4262,PLANTA,15,4,12,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1989.303,ANIMAL
2015,90204,PLANTA,15,2,5,205,ANCHOVETA,PECES,L9,HARINA,1,8913.041,0,8913.041,1989.266,ANIMAL
2018,90073,PLANTA,8,1,2,234,JUREL,PECES,L2,FRESCO ENFRIADO,1,1988.897,0,1988.897,1988.827,HUMANO
2024,14815,PLANTA,8,3,7,234,JUREL,PECES,L9,HARINA,1,8257.544,0,8257.544,1987.414,ANIMAL
2019,90073,PLANTA,8,1,3,234,JUREL,PECES,L8,CONSERVA,1,5033.62,0,5033.62,1987.3,HUMANO
2021,14815,PLANTA,8,1,3,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,1984.8270000000005,ANIMAL
2015,13476,PLANTA,8,2,5,276,SARDINA COMUN,PECES,L9,HARINA,1,9164.975999999997,0,9164.975999999997,1984.2600000000002,ANIMAL
2012,13702,PLANTA,8,2,4,276,SARDINA COMUN,PECES,L9,HARINA,1,11799.0,0,11799.0,1980.0,ANIMAL
2024,14815,PLANTA,8,1,3,276,SARDINA COMUN,PECES,L9,HARINA,1,10057.729,0,10057.729,1977.717,ANIMAL
2016,13476,PLANTA,8,2,4,234,JUREL,PECES,L9,HARINA,1,8008.0,0,8008.0,1975.0,ANIMAL
2023,14815,PLANTA,8,2,4,234,JUREL,PECES,L3,CONGELADO,1,2088.784,0,2088.784,1974.997,HUMANO
2021,90158,PLANTA,1,4,10,205,ANCHOVETA,PECES,L9,HARINA,1,8598.572,0,8598.572,1974.643,ANIMAL
2024,10973,PLANTA,8,1,3,276,SARDINA COMUN,PECES,L9,HARINA,1,9477.246,0,9477.246,1972.276,ANIMAL
2016,90073,PLANTA,8,2,5,234,JUREL,PECES,L8,CONSERVA,1,1972.0,0,1972.0,1972.0,HUMANO
2015,90099,PLANTA,8,4,11,276,SARDINA COMUN,PECES,L9,HARINA,1,10792.893000000002,0,10792.893000000002,1967.392,ANIMAL
2014,2743,PLANTA,8,1,3,276,SARDINA COMUN,PECES,L9,HARINA,1,12019.868,0,12019.868,1967.0190000000002,ANIMAL
2020,10973,PLANTA,8,2,4,205,ANCHOVETA,PECES,L9,HARINA,1,9055.101999999999,0,9055.101999999999,1966.793,ANIMAL
2015,18478,PLANTA,1,4,11,205,ANCHOVETA,PECES,L9,HARINA,1,8328.517,0,8328.517,1962.361,ANIMAL
2013,18478,PLANTA,1,4,12,205,ANCHOVETA,PECES,L9,HARINA,1,7715.994,0,7715.994,1962.2803999999999,ANIMAL
2014,2989,PLANTA,8,2,5,234,JUREL,PECES,L3,CONGELADO,1,2035.3253309999998,0,2035.3253309999998,1961.9610000000002,HUMANO
2017,17003,PLANTA,8,1,3,276,SARDINA COMUN,PECES,L9,HARINA,1,10604.0,0,10604.0,1959.0,ANIMAL
2016,10951,PLANTA,8,2,5,234,JUREL,PECES,L3,CONGELADO,1,1957.0,0,1957.0,1957.0,HUMANO
2017,10951,PLANTA,8,3,7,234,JUREL,PECES,L3,CONGELADO,1,1953.0,0,1953.0,1953.0,HUMANO
2023,14815,PLANTA,8,2,5,276,SARDINA COMUN,PECES,L9,HARINA,1,9323.631,0,9323.631,1952.466,ANIMAL
2012,90158,PLANTA,1,3,8,205,ANCHOVETA,PECES,L9,HARINA,1,8809.0,0,8809.0,1952.0,ANIMAL
2024,90073,PLANTA,8,1,3,276,SARDINA COMUN,PECES,L9,HARINA,1,9929.806,0,9929.806,1950.717,ANIMAL
2022,90204,PLANTA,15,1,2,205,ANCHOVETA,PECES,L9,HARINA,1,8556.599,0,8556.599,1950.003,ANIMAL
2019,10951,PLANTA,8,1,1,234,JUREL,PECES,L3,CONGELADO,1,1949.1599999999999,0,1949.1599999999999,1949.1599999999999,HUMANO
2013,14837,PLANTA,14,1,3,276,SARDINA COMUN,PECES,L9,HARINA,1,9363.041,0,9363.041,1947.2523850000002,ANIMAL
2019,90071,PLANTA,8,2,5,234,JUREL,PECES,L3,CONGELADO,1,1997.8400000000001,0,1997.8400000000001,1945.28,HUMANO
2017,90157,PLANTA,1,2,6,205,ANCHOVETA,PECES,L9,HARINA,2,0.0,0,0.0,1942.0,ANIMAL
2016,90073,PLANTA,8,1,2,234,JUREL,PECES,L8,CONSERVA,1,1935.0,0,1935.0,1935.0,HUMANO
2024,90073,PLANTA,8,4,10,234,JUREL,PECES,L3,CONGELADO,1,1959.8,0,1959.8,1934.66,HUMANO
2017,90205,PLANTA,15,2,5,205,ANCHOVETA,PECES,L9,HARINA,2,0.0,0,0.0,1930.0,ANIMAL
2019,14837,PLANTA,14,4,12,276,SARDINA COMUN,PECES,L9,HARINA,1,8996.869999999997,0,8996.869999999997,1929.7499999999998,ANIMAL
2019,90158,PLANTA,1,1,3,205,ANCHOVETA,PECES,L9,HARINA,1,9768.91,0,9768.91,1928.8200000000002,ANIMAL
2014,4366,PLANTA,8,4,12,234,JUREL,PECES,L3,CONGELADO,1,1968.933,0,1968.933,1928.0,HUMANO
2021,4154,PLANTA,8,2,6,234,JUREL,PECES,L3,CONGELADO,1,2354.33,0,2354.33,1927.3250000000003,HUMANO
2012,14838,PLANTA,8,1,3,276,SARDINA COMUN,PECES,L9,HARINA,1,10036.0,0,10036.0,1927.0,ANIMAL
2018,13476,PLANTA,8,1,3,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,1925.4439999999997,ANIMAL
2019,15219,PLANTA,8,1,3,276,SARDINA COMUN,PECES,L9,HARINA,1,9044.119999999999,0,9044.119999999999,1923.1800000000003,ANIMAL
2022,90071,PLANTA,8,3,7,234,JUREL,PECES,L8,CONSERVA,1,5471.556,0,5471.556,1922.939,HUMANO
2020,14837,PLANTA,14,2,4,276,SARDINA COMUN,PECES,L9,HARINA,1,9346.481999999998,0,9346.481999999998,1920.501,ANIMAL
2015,14837,PLANTA,14,1,3,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,1919.7840000000003,ANIMAL
2021,10973,PLANTA,8,1,3,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,1918.3689999999997,ANIMAL
2014,15219,PLANTA,8,2,5,234,JUREL,PECES,L9,HARINA,1,7990.057,0,7990.057,1915.7475799999997,ANIMAL
2015,10973,PLANTA,8,2,4,276,SARDINA COMUN,PECES,L9,HARINA,1,8769.901999999998,0,8769.901999999998,1911.453,ANIMAL
2017,90071,PLANTA,8,2,6,234,JUREL,PECES,L8,CONSERVA,1,1864.0,0,1864.0,1910.0,HUMANO
2015,15232,PLANTA,2,4,11,205,ANCHOVETA,PECES,L9,HARINA,1,8443.726,0,8443.726,1909.204,ANIMAL
2022,90158,PLANTA,1,2,4,234,JUREL,PECES,L9,HARINA,1,8074.881,0,8074.881,1906.289,ANIMAL
2022,4154,PLANTA,8,1,1,234,JUREL,PECES,L3,CONGELADO,1,1991.11,0,1991.11,1903.58,HUMANO
2019,90071,PLANTA,8,2,4,234,JUREL,PECES,L3,CONGELADO,1,1931.5400000000002,0,1931.5400000000002,1902.64,HUMANO
2023,10973,PLANTA,8,2,4,205,ANCHOVETA,PECES,L9,HARINA,1,9455.315,0,9455.315,1899.799,ANIMAL
2017,15219,PLANTA,8,2,6,234,JUREL,PECES,L3,CONGELADO,1,1904.0,0,1904.0,1898.0,HUMANO
2020,90073,PLANTA,8,1,2,234,JUREL,PECES,L8,CONSERVA,1,4970.111,0,4970.111,1897.418,HUMANO
2020,14837,PLANTA,14,1,3,276,SARDINA COMUN,PECES,L9,HARINA,1,8744.298999999999,0,8744.298999999999,1895.938,ANIMAL
2021,13476,PLANTA,8,2,4,276,SARDINA COMUN,PECES,L9,HARINA,1,9500.435000000001,0,9500.435000000001,1894.457,ANIMAL
2013,90157,PLANTA,1,3,7,205,ANCHOVETA,PECES,L9,HARINA,1,8547.533000000001,0,8547.533000000001,1890.00607,ANIMAL
2012,2989,PLANTA,8,2,5,234,JUREL,PECES,L3,CONGELADO,1,1885.0,0,1885.0,1885.0,HUMANO
2023,14837,PLANTA,14,4,11,276,SARDINA COMUN,PECES,L9,HARINA,1,9901.407,0,9901.407,1881.284,ANIMAL
2022,90158,PLANTA,1,1,3,234,JUREL,PECES,L9,HARINA,1,8163.06,0,8163.06,1880.314,ANIMAL
2019,28064,PLANTA,3,2,5,205,ANCHOVETA,PECES,L9,HARINA,1,9273.37,0,9273.37,1879.1400000000003,ANIMAL
2012,90035,PLANTA,4,2,4,234,JUREL,PECES,L8,CONSERVA,1,2444.0,0,2444.0,1878.0,HUMANO
2014,18478,PLANTA,1,2,5,205,ANCHOVETA,PECES,L9,HARINA,1,7218.227999999999,0,7218.227999999999,1872.30085,ANIMAL
2023,10973,PLANTA,8,2,5,205,ANCHOVETA,PECES,L9,HARINA,1,8902.713,0,8902.713,1869.821,ANIMAL
2013,18478,PLANTA,1,1,2,205,ANCHOVETA,PECES,L9,HARINA,1,7777.261999999999,0,7777.261999999999,1869.48205,ANIMAL
2014,10951,PLANTA,8,2,4,276,SARDINA COMUN,PECES,L9,HARINA,1,8931.918,0,8931.918,1869.118975,ANIMAL
2012,10951,PLANTA,8,1,1,234,JUREL,PECES,L9,HARINA,1,7520.0,0,7520.0,1866.0,ANIMAL
2020,90099,PLANTA,8,2,4,234,JUREL,PECES,L9,HARINA,1,8003.579999999998,0,8003.579999999998,1862.549,ANIMAL
2016,90071,PLANTA,8,2,5,234,JUREL,PECES,L8,CONSERVA,1,1861.0,0,1861.0,1861.0,HUMANO
2018,10951,PLANTA,8,4,12,234,JUREL,PECES,L3,CONGELADO,1,1860.9100000000003,0,1860.9100000000003,1860.9100000000003,HUMANO
2024,15219,PLANTA,8,1,3,234,JUREL,PECES,L9,HARINA,1,7653.762,0,7653.762,1860.332,ANIMAL
2017,90158,PLANTA,1,3,7,205,ANCHOVETA,PECES,L9,HARINA,1,8589.0,0,8589.0,1860.0,ANIMAL
2021,90035,PLANTA,4,2,4,205,ANCHOVETA,PECES,L9,HARINA,1,8735.345000000001,0,8735.345000000001,1859.594,ANIMAL
2019,18478,PLANTA,1,4,11,205,ANCHOVETA,PECES,L9,HARINA,1,7620.27,0,7620.27,1858.7400000000005,ANIMAL
2013,90158,PLANTA,1,1,1,205,ANCHOVETA,PECES,L9,HARINA,1,8960.468,0,8960.468,1857.95669,ANIMAL
2022,15232,PLANTA,2,3,7,205,ANCHOVETA,PECES,L9,HARINA,1,8289.965,0,8289.965,1856.347,ANIMAL
2017,15232,PLANTA,2,1,3,234,JUREL,PECES,L9,HARINA,1,7673.0,0,7673.0,1856.0,ANIMAL
2023,14815,PLANTA,8,2,6,234,JUREL,PECES,L9,HARINA,1,6838.425,0,6838.425,1847.896,ANIMAL
2021,28064,PLANTA,3,2,4,205,ANCHOVETA,PECES,L9,HARINA,1,8593.294999999996,0,8593.294999999996,1847.826,ANIMAL
2022,90073,PLANTA,8,3,9,234,JUREL,PECES,L3,CONGELADO,1,1843.92,0,1843.92,1843.92,HUMANO
2018,4145,PLANTA,13,1,3,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1843.797,ANIMAL
2014,10951,PLANTA,8,1,1,234,JUREL,PECES,L3,CONGELADO,1,1843.8946609999998,0,1843.8946609999998,1843.7,HUMANO
2023,10951,PLANTA,8,4,11,234,JUREL,PECES,L3,CONGELADO,1,1842.74,0,1842.74,1842.74,HUMANO
2013,90035,PLANTA,4,1,2,234,JUREL,PECES,L8,CONSERVA,1,2324.4410000000003,0,2324.4410000000003,1842.7279999999998,HUMANO
2018,13476,PLANTA,8,1,1,234,JUREL,PECES,L9,HARINA,1,7614.904,0,7614.904,1841.9769999999999,ANIMAL
2023,92074,PLANTA,8,1,1,234,JUREL,PECES,L9,HARINA,1,6949.435,0,6949.435,1841.719,ANIMAL
2012,2332,PLANTA,8,1,3,276,SARDINA COMUN,PECES,L9,HARINA,1,9154.0,0,9154.0,1841.0,ANIMAL
2022,14837,PLANTA,14,1,2,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,1839.799,ANIMAL
2012,90158,PLANTA,1,4,12,205,ANCHOVETA,PECES,L9,HARINA,1,8969.0,0,8969.0,1838.0,ANIMAL
2021,14837,PLANTA,14,1,3,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,1836.813,ANIMAL
2021,18478,PLANTA,1,2,5,205,ANCHOVETA,PECES,L9,HARINA,1,9563.287,0,9563.287,1831.0079999999998,ANIMAL
2012,90205,PLANTA,15,2,4,205,ANCHOVETA,PECES,L9,HARINA,1,7765.0,0,7765.0,1830.0,ANIMAL
2019,10973,PLANTA,8,1,3,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,1827.6089999999992,ANIMAL
2019,92074,PLANTA,8,1,3,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,1825.6200000000001,ANIMAL
2013,18478,PLANTA,1,3,9,205,ANCHOVETA,PECES,L9,HARINA,1,7512.861,0,7512.861,1824.675,ANIMAL
2013,90204,PLANTA,15,3,9,205,ANCHOVETA,PECES,L9,HARINA,1,8179.98,0,8179.98,1819.28,ANIMAL
2018,14837,PLANTA,14,4,11,276,SARDINA COMUN,PECES,L9,HARINA,1,8227.280999999999,0,8227.280999999999,1815.5300000000007,ANIMAL
2016,14837,PLANTA,14,4,12,276,SARDINA COMUN,PECES,L9,HARINA,1,8388.0,0,8388.0,1815.0,ANIMAL
2012,90158,PLANTA,1,1,2,205,ANCHOVETA,PECES,L9,HARINA,1,7823.0,0,7823.0,1805.0,ANIMAL
2015,90073,PLANTA,8,2,4,234,JUREL,PECES,L8,CONSERVA,1,1802.3709999999999,0,1802.3709999999999,1802.452,HUMANO
2019,10951,PLANTA,8,4,12,234,JUREL,PECES,L3,CONGELADO,1,1800.3400000000004,0,1800.3400000000004,1800.3400000000004,HUMANO
2022,90073,PLANTA,8,1,1,234,JUREL,PECES,L8,CONSERVA,1,5288.353,0,5288.353,1797.634,HUMANO
2024,15232,PLANTA,2,2,4,234,JUREL,PECES,L9,HARINA,1,7408.589,0,7408.589,1797.443,ANIMAL
2020,10973,PLANTA,8,2,5,205,ANCHOVETA,PECES,L9,HARINA,1,8569.866000000002,0,8569.866000000002,1797.434,ANIMAL
2021,28064,PLANTA,3,4,12,234,JUREL,PECES,L9,HARINA,1,7769.6939999999995,0,7769.6939999999995,1795.328,ANIMAL
2023,14815,PLANTA,8,2,6,234,JUREL,PECES,L3,CONGELADO,1,2024.059,0,2024.059,1794.22,HUMANO
2021,10973,PLANTA,8,2,4,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,1794.0520000000001,ANIMAL
2017,90071,PLANTA,8,2,5,234,JUREL,PECES,L3,CONGELADO,1,1854.0,0,1854.0,1794.0,HUMANO
2017,10973,PLANTA,8,1,3,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,1791.0,ANIMAL
2019,14815,PLANTA,8,1,3,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,1790.7000000000007,ANIMAL
2024,14837,PLANTA,14,4,12,276,SARDINA COMUN,PECES,L9,HARINA,1,8178.986,0,8178.986,1789.921,ANIMAL
2023,92074,PLANTA,8,1,3,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,1789.063,ANIMAL
2024,90099,PLANTA,8,4,12,234,JUREL,PECES,L9,HARINA,1,7772.556,0,7772.556,1788.905,ANIMAL
2023,14815,PLANTA,8,2,4,205,ANCHOVETA,PECES,L9,HARINA,1,8966.355,0,8966.355,1779.687,ANIMAL
